game_id,HomeTeam,AwayTeam,home_score,away_score,season,datetime,elo_home,elo_away
2007-02-11CagliariSiena,Cagliari,Siena,2.0,2.0,2006/2007,2007-02-11,675.276305677393,844.1912364064966
2007-02-11ChievoInter,Chievo,Inter,0.0,2.0,2006/2007,2007-02-11,570.893544207406,897.900742935386
2007-02-11FiorentinaUdinese,Fiorentina,Udinese,2.0,0.0,2006/2007,2007-02-11,700.1482963575222,1071.1215849067223
2007-02-11MessinaCatania,Messina,Catania,1.0,1.0,2006/2007,2007-02-11,702.1682843971921,718.5982964552857
2007-02-11MilanLivorno,Milan,Livorno,2.0,1.0,2006/2007,2007-02-11,922.8760359186231,653.8408020819869
2007-02-11PalermoEmpoli,Palermo,Empoli,0.0,1.0,2006/2007,2007-02-11,828.7956971311617,800.6631741569811
2007-02-11RomaParma,Roma,Parma,3.0,0.0,2006/2007,2007-02-11,1244.5207760001501,325.02351668811656
2007-02-11SampdoriaAscoli,Sampdoria,Ascoli,2.0,0.0,2006/2007,2007-02-11,643.5595996384241,367.53858711678856
2007-02-11TorinoReggina,Torino,Reggina,1.0,2.0,2006/2007,2007-02-11,417.3935824396935,840.8343430766195
2007-02-17EmpoliRoma,Empoli,Roma,1.0,0.0,2006/2007,2007-02-17,804.7685602748752,1244.0202737042023
2007-02-17InterCagliari,Inter,Cagliari,1.0,0.0,2006/2007,2007-02-17,899.7617883476271,674.0732358138962
